,benchmark_value,cash,date,execution_loss,long_exposure,pnl,portfolio_value,positions,short_exposure
1006,95669.0,100000,2016-10-24 13:41:52.803470,-58,1471163,15087,1571163,"{u'A': 44, u'B': 45}",0
1007,95710.0,100000,2016-10-24 14:02:07.311020,-58,1518130,14866,1618130,"{u'A': 46, u'B': 45}",0
1008,96031.0,100000,2016-10-24 14:22:06.702380,-58,1545576,10867,1645576,"{u'A': 47, u'B': 45}",0
1009,95945.0,100000,2016-10-24 14:48:07.704300,-59,1558108,12031,1658108,"{u'A': 48, u'B': 44}",0
1010,95869.0,100000,2016-10-24 16:19:01.699510,-59,1537314,13248,1637314,"{u'A': 48, u'B': 42}",0
1011,95963.0,100000,2016-10-24 16:48:51.297550,-59,1566330,11614,1666330,"{u'A': 50, u'B': 40}",0
1012,95910.0,100000,2016-10-24 17:21:49.845950,-62,1546020,12339,1646020,"{u'A': 50, u'B': 38}",0
1013,96135.0,100000,2016-10-24 17:53:32.295780,-61,1635790,8810,1735790,"{u'A': 52, u'B': 42}",0
1014,96493.0,100000,2016-10-24 18:17:07.295640,-51,1621868,3127,1721868,"{u'A': 52, u'B': 40}",0
1015,96540.0,100000,2016-10-24 18:41:47.596090,-49,1612780,2348,1712780,"{u'A': 52, u'B': 39}",0
1016,96550.0,100000,2016-10-24 19:04:29.598080,-50,1654335,2056,1754335,"{u'A': 55, u'B': 36}",0
1017,96389.0,100000,2016-10-24 20:21:00.397950,-52,1675428,4610,1775428,"{u'A': 56, u'B': 36}",0
1018,96472.0,100000,2016-10-24 22:00:24.297560,-52,1642945,3637,1742945,"{u'A': 55, u'B': 35}",0
1019,96513.0,100000,2016-10-24 23:39:01.249030,-51,1657734,2627,1757734,"{u'A': 56, u'B': 34}",0
1020,96489.0,100000,2016-10-25 00:42:12.348880,-51,1667127,3088,1767127,"{u'A': 56, u'B': 35}",0
1021,96428.0,100000,2016-10-25 01:19:32.247720,-55,1703728,3837,1803728,"{u'A': 58, u'B': 34}",0
1022,96295.0,100000,2016-10-25 01:57:48.147640,-53,1743017,5818,1843017,"{u'A': 61, u'B': 31}",0
1023,96222.0,100000,2016-10-25 02:37:29.096020,-54,1751461,7207,1851461,"{u'A': 61, u'B': 32}",0
1024,96202.0,100000,2016-10-25 12:36:11.141560,-53,1787880,8057,1887880,"{u'A': 63, u'B': 31}",0
1025,96280.0,100000,2016-10-25 13:03:35.843050,-56,1761855,6692,1861855,"{u'A': 61, u'B': 33}",0
1026,96143.0,100000,2016-10-25 13:32:06.939660,-58,1787413,8637,1887413,"{u'A': 63, u'B': 31}",0
1027,96269.0,100000,2016-10-25 14:06:54.089070,-53,1887539,6679,1987539,"{u'A': 68, u'B': 29}",0
1028,96342.0,100000,2016-10-25 14:48:52.289760,-52,1902208,5759,2002208,"{u'A': 69, u'B': 28}",0
1029,96290.0,100000,2016-10-25 16:25:45.227210,-52,1949009,6106,2049009,"{u'A': 71, u'B': 28}",0
1030,96445.0,100000,2016-10-25 17:02:33.826670,-51,1965735,3130,2065735,"{u'A': 72, u'B': 27}",0
1031,96404.0,100000,2016-10-25 17:40:53.279770,-50,1936916,4437,2036916,"{u'A': 70, u'B': 29}",0
1032,96468.0,100000,2016-10-25 18:15:10.283740,-52,1972034,2756,2072034,"{u'A': 71, u'B': 30}",0
1033,96542.0,100000,2016-10-25 18:47:20.288330,-51,1972891,1905,2072891,"{u'A': 71, u'B': 30}",0
1034,96511.0,100000,2016-10-25 19:19:04.320500,-49,1976132,2568,2076132,"{u'A': 72, u'B': 28}",0
1035,96432.0,100000,2016-10-25 21:14:12.142530,-50,1942734,4350,2042734,"{u'A': 74, u'B': 20}",0
1036,96453.0,100000,2016-10-25 22:46:24.988760,-54,2071545,3359,2171545,"{u'A': 79, u'B': 21}",0
1037,96310.0,100000,2016-10-26 00:07:26.735960,-55,2054462,6693,2154462,"{u'A': 78, u'B': 22}",0
1038,96239.0,100000,2016-10-26 00:52:30.735560,-56,2019871,7901,2119871,"{u'A': 77, u'B': 21}",0
1039,96039.0,100000,2016-10-26 01:33:07.732920,-54,1979397,11102,2079397,"{u'A': 75, u'B': 22}",0
1040,95961.0,100000,2016-10-26 02:11:39.130060,-52,1924587,13105,2024587,"{u'A': 74, u'B': 19}",0
1041,95688.0,100000,2016-10-26 12:16:01.021250,-55,1952160,18883,2052160,"{u'A': 75, u'B': 20}",0
1042,95374.0,100000,2016-10-26 12:34:36.853670,-61,1969772,24625,2069772,"{u'A': 76, u'B': 20}",0
1043,95364.0,100000,2016-10-26 12:53:10.755260,-63,1969392,24995,2069392,"{u'A': 76, u'B': 20}",0
1044,95523.0,100000,2016-10-26 13:13:52.619680,-64,1922838,20895,2022838,"{u'A': 73, u'B': 22}",0
1045,95496.0,100000,2016-10-26 13:36:59.005320,-63,1955796,21068,2055796,"{u'A': 74, u'B': 23}",0
1046,95616.0,100000,2016-10-26 13:59:31.407600,-63,1881856,18864,1981856,"{u'A': 72, u'B': 20}",0
1047,95272.0,100000,2016-10-26 14:21:27.514340,-62,1833092,24862,1933092,"{u'A': 71, u'B': 18}",0
1048,95452.0,100000,2016-10-26 14:50:32.515900,-61,1832360,21608,1932360,"{u'A': 70, u'B': 20}",0
1049,95429.0,100000,2016-10-26 16:16:54.705150,-62,1968769,21594,2068769,"{u'A': 75, u'B': 22}",0
1050,95345.0,100000,2016-10-26 16:50:11.752660,-61,1947170,23740,2047170,"{u'A': 75, u'B': 20}",0
1051,95249.0,100000,2016-10-26 17:18:45.658060,-60,1935871,25335,2035871,"{u'A': 75, u'B': 19}",0
1052,95314.0,100000,2016-10-26 17:49:53.511100,-59,1936118,25088,2036118,"{u'A': 75, u'B': 19}",0
1053,95209.0,100000,2016-10-26 18:14:04.109090,-59,1910707,27218,2010707,"{u'A': 74, u'B': 19}",0
1054,95166.0,100000,2016-10-26 18:38:28.559130,-59,1849698,27990,1949698,"{u'A': 71, u'B': 20}",0
1055,95160.0,100000,2016-10-26 19:01:05.457400,-60,1789246,28209,1889246,"{u'A': 68, u'B': 21}",0
1056,95111.0,100000,2016-10-26 19:25:37.555180,-61,1808021,28850,1908021,"{u'A': 68, u'B': 23}",0
1057,94939.0,100000,2016-10-26 20:51:01.558600,-61,1805113,31735,1905113,"{u'A': 68, u'B': 23}",0
1058,94951.0,100000,2016-10-26 22:01:33.507070,-60,1786461,31020,1886461,"{u'A': 68, u'B': 21}",0
1059,95145.0,100000,2016-10-26 23:09:50.507860,-59,1822803,27643,1922803,"{u'A': 69, u'B': 22}",0
1060,95002.0,100000,2016-10-27 00:01:08.507280,-58,1754177,30289,1854177,"{u'A': 67, u'B': 20}",0
1061,94958.0,100000,2016-10-27 00:40:18.858380,-61,1790478,30933,1890478,"{u'A': 69, u'B': 19}",0
1062,94896.0,100000,2016-10-27 01:08:28.207740,-58,1776264,31545,1876264,"{u'A': 68, u'B': 20}",0
1063,95100.0,100000,2016-10-27 01:36:50.508370,-57,1670872,28390,1770872,"{u'A': 65, u'B': 16}",0
1064,95335.0,100000,2016-10-27 02:05:39.306700,-56,1688805,24085,1788805,"{u'A': 66, u'B': 15}",0
1065,95240.0,100000,2016-10-27 02:37:50.507270,-56,1630312,26141,1730312,"{u'A': 64, u'B': 14}",0
1066,95036.0,100000,2016-10-27 12:31:58.526900,-55,1640314,29816,1740314,"{u'A': 65, u'B': 13}",0
1067,94559.0,100000,2016-10-27 12:49:54.627590,-52,1616105,36598,1716105,"{u'A': 63, u'B': 16}",0
1068,94158.0,100000,2016-10-27 13:08:16.125260,-49,1585610,43873,1685610,"{u'A': 62, u'B': 16}",0
1069,94018.0,100000,2016-10-27 13:28:08.029820,-50,1570814,45153,1670814,"{u'A': 61, u'B': 17}",0
1070,93841.0,100000,2016-10-27 13:50:37.925650,-50,1586825,48266,1686825,"{u'A': 61, u'B': 19}",0
1071,93755.0,100000,2016-10-27 14:15:46.479660,-49,1590023,49048,1690023,"{u'A': 62, u'B': 17}",0
1072,93876.0,100000,2016-10-27 14:40:40.525700,-49,1541910,47147,1641910,"{u'A': 59, u'B': 19}",0
1073,93705.0,100000,2016-10-27 16:08:24.829810,-50,1581135,50018,1681135,"{u'A': 60, u'B': 21}",0
1074,93865.0,100000,2016-10-27 16:38:41.530840,-51,1592910,47812,1692910,"{u'A': 60, u'B': 22}",0
1075,93881.0,100000,2016-10-27 17:06:44.882520,-51,1607151,47082,1707151,"{u'A': 61, u'B': 21}",0
1076,93955.0,100000,2016-10-27 17:35:52.881750,-51,1617395,46391,1717395,"{u'A': 61, u'B': 22}",0
1077,94027.0,100000,2016-10-27 18:03:14.378830,-53,1608185,46049,1708185,"{u'A': 61, u'B': 21}",0
1078,93977.0,100000,2016-10-27 18:26:13.330740,-52,1574300,47306,1674300,"{u'A': 60, u'B': 20}",0
1079,94178.0,100000,2016-10-27 18:50:03.732460,-49,1633386,43943,1733386,"{u'A': 62, u'B': 21}",0
1080,94380.0,100000,2016-10-27 19:10:10.633230,-47,1656204,40406,1756204,"{u'A': 62, u'B': 23}",0
1081,94184.0,100000,2016-10-27 20:29:22.033800,-48,1625770,43752,1725770,"{u'A': 60, u'B': 25}",0
1082,94239.0,100000,2016-10-27 21:32:23.630800,-47,1659763,42455,1759763,"{u'A': 61, u'B': 26}",0
1083,94467.0,100000,2016-10-27 22:32:26.779620,-43,1663175,39035,1763175,"{u'A': 61, u'B': 26}",0
1084,94523.0,100000,2016-10-27 23:43:46.982300,-40,1779994,38044,1879994,"{u'A': 66, u'B': 26}",0
1085,94511.0,100000,2016-10-28 00:32:58.485110,-38,1747070,38135,1847070,"{u'A': 65, u'B': 25}",0
1086,94353.0,100000,2016-10-28 01:05:26.334240,-38,1763640,40827,1863640,"{u'A': 65, u'B': 27}",0
1087,94189.0,100000,2016-10-28 01:35:18.184150,-40,1668592,43448,1768592,"{u'A': 61, u'B': 27}",0
1088,94116.0,100000,2016-10-28 02:07:50.581210,-40,1607568,44816,1707568,"{u'A': 58, u'B': 28}",0
1089,94234.0,100000,2016-10-28 02:43:44.927000,-40,1530414,43021,1630414,"{u'A': 55, u'B': 27}",0
1090,94299.0,100000,2016-10-28 13:19:23.334820,-37,1461017,43250,1561017,"{u'A': 52, u'B': 27}",0
1091,94203.0,100000,2016-10-28 13:46:59.334810,-38,1459551,44668,1559551,"{u'A': 52, u'B': 27}",0
1092,93887.0,100000,2016-10-28 14:13:44.735610,-39,1454631,49542,1554631,"{u'A': 52, u'B': 27}",0
1093,93837.0,100000,2016-10-28 14:44:08.384610,-40,1418314,49413,1518314,"{u'A': 50, u'B': 28}",0
1094,93857.0,100000,2016-10-28 16:17:23.734630,-42,1454881,49323,1554881,"{u'A': 52, u'B': 27}",0
1095,93592.0,100000,2016-10-28 16:48:22.434910,-46,1478792,54046,1578792,"{u'A': 52, u'B': 30}",0
1096,93566.0,100000,2016-10-28 17:22:52.735990,-50,1474481,54530,1574481,"{u'A': 51, u'B': 32}",0
1097,93459.0,100000,2016-10-28 17:56:18.587430,-49,1413645,56182,1513645,"{u'A': 48, u'B': 33}",0
1098,93153.0,100000,2016-10-28 18:21:23.688460,-50,1396096,60352,1496096,"{u'A': 47, u'B': 34}",0
1099,93381.0,100000,2016-10-28 18:49:45.289830,-48,1413165,56651,1513165,"{u'A': 48, u'B': 33}",0
1100,93428.0,100000,2016-10-28 19:19:25.740540,-50,1261225,55957,1361225,"{u'A': 43, u'B': 29}",0
1101,93485.0,100000,2016-10-28 20:55:52.241490,-49,1303563,55590,1403563,"{u'A': 44, u'B': 31}",0
1102,93529.0,100000,2016-10-28 22:29:30.091530,-47,1277445,54945,1377445,"{u'A': 42, u'B': 33}",0
1103,93418.0,100000,2016-10-28 23:44:10.292540,-52,1253012,56468,1353012,"{u'A': 41, u'B': 33}",0
1104,93439.0,100000,2016-10-29 00:30:39.743230,-54,1202170,55866,1302170,"{u'A': 40, u'B': 30}",0
1105,93405.0,100000,2016-10-29 01:03:50.741370,-54,1298893,56520,1398893,"{u'A': 43, u'B': 33}",0
1106,93736.0,100000,2016-10-29 01:39:07.990940,-55,1270868,52008,1370868,"{u'A': 42, u'B': 32}",0
1107,93697.0,100000,2016-10-29 02:24:50.488450,-56,1289374,52632,1389374,"{u'A': 42, u'B': 34}",0
1108,93208.0,100000,2016-10-31 12:23:53.628810,-53,1259877,59364,1359877,"{u'A': 41, u'B': 34}",0
1109,93397.0,100000,2016-10-31 13:03:33.277110,-53,1183621,57537,1283621,"{u'A': 38, u'B': 33}",0
1110,93902.0,100000,2016-10-31 13:22:45.139800,-56,1265607,51890,1365607,"{u'A': 43, u'B': 29}",0
1111,94015.0,100000,2016-10-31 13:43:25.359770,-57,1267016,50513,1367016,"{u'A': 43, u'B': 29}",0
1112,94206.0,100000,2016-10-31 14:06:56.124820,-54,1302292,47836,1402292,"{u'A': 44, u'B': 30}",0
1113,93976.0,100000,2016-10-31 14:30:28.065510,-53,1308914,50864,1408914,"{u'A': 44, u'B': 31}",0
1114,94137.0,100000,2016-10-31 16:03:33.272070,-52,1287939,48855,1387939,"{u'A': 43, u'B': 31}",0
1115,94186.0,100000,2016-10-31 16:32:10.273450,-56,1275062,48347,1375062,"{u'A': 42, u'B': 32}",0
1116,94066.0,100000,2016-10-31 17:02:32.124670,-55,1158695,49781,1258695,"{u'A': 37, u'B': 32}",0
1117,94106.0,100000,2016-10-31 17:38:38.277780,-56,1251245,49285,1351245,"{u'A': 41, u'B': 32}",0
1118,93977.0,100000,2016-10-31 18:15:44.799930,-57,1240057,50860,1340057,"{u'A': 41, u'B': 31}",0
1119,93835.0,100000,2016-10-31 18:48:17.879910,-57,1205750,52629,1305750,"{u'A': 40, u'B': 30}",0
1120,93818.0,100000,2016-10-31 19:11:14.379670,-61,1163085,53217,1263085,"{u'A': 39, u'B': 28}",0
1121,93586.0,100000,2016-10-31 20:35:33.232760,-64,1156604,55921,1256604,"{u'A': 38, u'B': 30}",0
1122,93584.0,100000,2016-10-31 22:03:57.034660,-64,1179588,55829,1279588,"{u'A': 39, u'B': 30}",0
1123,93671.0,100000,2016-10-31 23:46:31.235640,-65,1163558,54741,1263558,"{u'A': 37, u'B': 33}",0
1124,93472.0,100000,2016-11-01 00:44:28.989180,-64,1183992,57193,1283992,"{u'A': 38, u'B': 33}",0
1125,93629.0,100000,2016-11-01 01:15:33.841810,-60,1163019,55282,1263019,"{u'A': 37, u'B': 33}",0
1126,93607.0,100000,2016-11-01 01:55:26.290150,-64,1172411,55472,1272411,"{u'A': 37, u'B': 34}",0
1127,93686.0,100000,2016-11-01 02:36:22.138710,-60,1192599,54389,1292599,"{u'A': 37, u'B': 36}",0
1128,94315.0,100000,2016-11-01 12:31:05.788890,-55,1200676,46262,1300676,"{u'A': 37, u'B': 36}",0
1129,94853.0,100000,2016-11-01 12:48:33.787710,-53,1234001,39646,1334001,"{u'A': 39, u'B': 34}",0
1130,95085.0,100000,2016-11-01 13:05:39.739830,-51,1196105,37039,1296105,"{u'A': 36, u'B': 37}",0
1131,95055.0,100000,2016-11-01 13:25:01.338800,-51,1205290,37592,1305290,"{u'A': 36, u'B': 38}",0
1132,95223.0,100000,2016-11-01 13:45:12.321120,-51,1216713,35910,1316713,"{u'A': 36, u'B': 39}",0
1133,95360.0,100000,2016-11-01 14:06:58.738460,-53,1254722,34619,1354722,"{u'A': 38, u'B': 38}",0
1134,95366.0,100000,2016-11-01 14:29:21.289280,-51,1227688,34729,1327688,"{u'A': 36, u'B': 40}",0
1135,95272.0,100000,2016-11-01 14:52:35.189220,-53,1212862,36110,1312862,"{u'A': 35, u'B': 41}",0
1136,95250.0,100000,2016-11-01 16:22:59.689090,-53,1209162,36152,1309162,"{u'A': 34, u'B': 43}",0
1137,95280.0,100000,2016-11-01 16:55:19.739470,-53,1209672,35638,1309672,"{u'A': 34, u'B': 43}",0
1138,95322.0,100000,2016-11-01 17:29:01.739130,-54,1243140,35187,1343140,"{u'A': 35, u'B': 44}",0
1139,95213.0,100000,2016-11-01 18:03:28.438970,-53,1199242,36366,1299242,"{u'A': 34, u'B': 42}",0
1140,95254.0,100000,2016-11-01 18:35:38.988100,-53,1232625,35975,1332625,"{u'A': 35, u'B': 43}",0
1141,95098.0,100000,2016-11-01 19:01:30.738120,-53,1217244,37876,1317244,"{u'A': 34, u'B': 44}",0
1142,95120.0,100000,2016-11-01 19:27:43.606870,-48,1204080,37638,1304080,"{u'A': 33, u'B': 45}",0
1143,95071.0,100000,2016-11-01 21:13:30.738700,-61,1259823,38019,1359823,"{u'A': 35, u'B': 46}",0
1144,94966.0,100000,2016-11-01 22:42:19.788360,-59,1310786,39436,1410786,"{u'A': 36, u'B': 49}",0
1145,94989.0,100000,2016-11-02 00:05:18.127920,-60,1380526,39221,1480526,"{u'A': 39, u'B': 49}",0
1146,94841.0,100000,2016-11-02 00:49:04.741250,-59,1430884,41198,1530884,"{u'A': 40, u'B': 52}",0
1147,94648.0,100000,2016-11-02 01:20:25.737840,-60,1372128,44016,1472128,"{u'A': 38, u'B': 51}",0
1148,94477.0,100000,2016-11-02 01:50:00.187990,-60,1360138,46279,1460138,"{u'A': 38, u'B': 50}",0
1149,94593.0,100000,2016-11-02 02:25:32.038740,-59,1371479,44602,1471479,"{u'A': 38, u'B': 51}",0
1150,92893.0,100000,2016-11-03 12:24:45.547220,-56,1419481,68902,1519481,"{u'A': 42, u'B': 49}",0
1151,93155.0,100000,2016-11-03 12:49:09.451640,-43,1427054,65061,1527054,"{u'A': 43, u'B': 47}",0
1152,93274.0,100000,2016-11-03 13:15:16.549540,-43,1447652,63504,1547652,"{u'A': 43, u'B': 49}",0
1153,93003.0,100000,2016-11-03 13:42:18.798620,-41,1388539,67559,1488539,"{u'A': 41, u'B': 48}",0
1154,92662.0,100000,2016-11-03 14:10:12.504320,-42,1355161,72490,1455161,"{u'A': 41, u'B': 45}",0
1155,92910.0,100000,2016-11-03 14:40:07.701230,-42,1409838,68991,1509838,"{u'A': 42, u'B': 48}",0
1156,93138.0,100000,2016-11-03 16:11:52.399760,-40,1449024,65813,1549024,"{u'A': 44, u'B': 47}",0
1157,93401.0,100000,2016-11-03 16:45:22.098410,-40,1462288,62167,1562288,"{u'A': 44, u'B': 48}",0
1158,93258.0,100000,2016-11-03 17:19:20.498060,-37,1473304,64390,1573304,"{u'A': 45, u'B': 47}",0
1159,93153.0,100000,2016-11-03 17:59:56.649170,-40,1490851,65930,1590851,"{u'A': 45, u'B': 49}",0
1160,93006.0,100000,2016-11-03 18:35:07.897860,-41,1478982,68283,1578982,"{u'A': 45, u'B': 48}",0
1161,92983.0,100000,2016-11-03 19:06:02.499030,-41,1511147,68326,1611147,"{u'A': 46, u'B': 49}",0
1162,93081.0,100000,2016-11-03 20:28:43.497770,-40,1467123,66935,1567123,"{u'A': 44, u'B': 49}",0
1163,93193.0,100000,2016-11-03 21:32:34.146400,-41,1430731,65223,1530731,"{u'A': 44, u'B': 45}",0
1164,93227.0,100000,2016-11-03 22:30:27.196960,-40,1476631,64829,1576631,"{u'A': 46, u'B': 45}",0
1165,93134.0,100000,2016-11-03 23:47:28.995940,-40,1433458,66221,1533458,"{u'A': 45, u'B': 43}",0
1166,93197.0,100000,2016-11-04 00:40:37.547310,-38,1468699,65455,1568699,"{u'A': 44, u'B': 49}",0
1167,92940.0,100000,2016-11-04 01:21:01.946900,-40,1465058,69112,1565058,"{u'A': 44, u'B': 49}",0
1168,92959.0,100000,2016-11-04 02:03:20.898260,-47,1433071,68879,1533071,"{u'A': 43, u'B': 48}",0
1169,92615.0,100000,2016-11-04 12:16:37.060020,-44,1427817,74032,1527817,"{u'A': 43, u'B': 48}",0
1170,92699.0,100000,2016-11-04 12:35:16.958870,-42,1583608,73081,1683608,"{u'A': 49, u'B': 50}",0
1171,92998.0,100000,2016-11-04 12:53:08.570830,-42,1621062,67888,1721062,"{u'A': 50, u'B': 51}",0
1172,93039.0,100000,2016-11-04 13:13:43.215640,-49,1705239,67237,1805239,"{u'A': 52, u'B': 55}",0
1173,92891.0,100000,2016-11-04 13:35:59.059640,-50,1679608,70121,1779608,"{u'A': 51, u'B': 55}",0
1174,92684.0,100000,2016-11-04 13:59:38.665250,-51,1644020,73501,1744020,"{u'A': 50, u'B': 54}",0
1175,92776.0,100000,2016-11-04 14:26:45.731200,-52,1636120,71925,1736120,"{u'A': 50, u'B': 53}",0
1176,92823.0,100000,2016-11-04 16:04:12.814360,-54,1617649,71409,1717649,"{u'A': 50, u'B': 51}",0
1177,92790.0,100000,2016-11-04 16:41:55.909250,-49,1662356,72001,1762356,"{u'A': 52, u'B': 51}",0
1178,92820.0,100000,2016-11-04 17:18:26.508270,-52,1707972,71695,1807972,"{u'A': 54, u'B': 51}",0
1179,92996.0,100000,2016-11-04 17:54:16.707360,-55,1729924,68832,1829924,"{u'A': 54, u'B': 53}",0
1180,92916.0,100000,2016-11-04 18:30:27.408780,-57,1806294,70060,1906294,"{u'A': 57, u'B': 54}",0
1181,92817.0,100000,2016-11-04 19:02:29.513940,-58,1804623,71729,1904623,"{u'A': 57, u'B': 54}",0
1182,92427.0,100000,2016-11-04 20:15:35.358700,-57,1756268,78478,1856268,"{u'A': 56, u'B': 52}",0
1183,92187.0,100000,2016-11-04 21:03:46.058290,-58,1697013,83181,1797013,"{u'A': 54, u'B': 51}",0
1184,92057.0,100000,2016-11-04 22:06:21.056630,-58,1634357,85689,1734357,"{u'A': 53, u'B': 47}",0
1185,92131.0,100000,2016-11-04 23:09:22.057640,-56,1590467,84619,1690467,"{u'A': 51, u'B': 47}",0
1186,92204.0,100000,2016-11-04 23:53:12.058140,-53,1636799,83263,1736799,"{u'A': 53, u'B': 47}",0
1187,92124.0,100000,2016-11-05 00:34:34.908550,-54,1657684,84847,1757684,"{u'A': 54, u'B': 47}",0
1188,92058.0,100000,2016-11-05 01:00:00.208860,-55,1633956,86103,1733956,"{u'A': 53, u'B': 47}",0
1189,92040.0,100000,2016-11-05 01:29:14.507620,-59,1560450,86392,1660450,"{u'A': 51, u'B': 44}",0
1190,92092.0,100000,2016-11-05 01:59:34.058150,-58,1628900,85379,1728900,"{u'A': 54, u'B': 44}",0
1191,92086.0,100000,2016-11-05 02:33:59.057330,-59,1609704,85715,1709704,"{u'A': 54, u'B': 42}",0
1192,93030.0,100000,2016-11-07 12:28:01.742760,-60,1582475,71412,1682475,"{u'A': 53, u'B': 40}",0
1193,93545.0,100000,2016-11-07 12:48:17.895820,-62,1568080,63083,1668080,"{u'A': 52, u'B': 40}",0
1194,93211.0,100000,2016-11-07 13:11:18.588490,-62,1554163,67402,1654163,"{u'A': 52, u'B': 39}",0
1195,93401.0,100000,2016-11-07 13:35:52.738220,-61,1570478,64294,1670478,"{u'A': 53, u'B': 38}",0
1196,93354.0,100000,2016-11-07 14:01:53.837010,-62,1605249,65466,1705249,"{u'A': 55, u'B': 37}",0
1197,93461.0,100000,2016-11-07 14:33:19.942690,-63,1665822,63641,1765822,"{u'A': 58, u'B': 36}",0
1198,93426.0,100000,2016-11-07 16:11:09.636540,-63,1593436,64161,1693436,"{u'A': 54, u'B': 38}",0
1199,93454.0,100000,2016-11-07 16:49:30.935200,-66,1635935,63581,1735935,"{u'A': 55, u'B': 40}",0
1200,93440.0,100000,2016-11-07 17:31:12.084780,-69,1599407,64168,1699407,"{u'A': 53, u'B': 41}",0
1201,93960.0,100000,2016-11-07 18:06:36.283890,-72,1597685,56439,1697685,"{u'A': 53, u'B': 40}",0
1202,93832.0,100000,2016-11-07 18:41:18.084260,-73,1651278,58179,1751278,"{u'A': 55, u'B': 41}",0
1203,93650.0,100000,2016-11-07 19:10:28.934710,-76,1598830,61416,1698830,"{u'A': 52, u'B': 43}",0
1204,93618.0,100000,2016-11-07 20:48:45.936450,-73,1676895,61418,1776895,"{u'A': 55, u'B': 44}",0
1205,93792.0,100000,2016-11-07 22:23:44.485860,-76,1734927,58685,1834927,"{u'A': 57, u'B': 45}",0
1206,93851.0,100000,2016-11-08 00:02:08.835530,-76,1713073,57711,1813073,"{u'A': 56, u'B': 45}",0
1207,94013.0,100000,2016-11-08 01:27:48.934120,-76,1748049,55248,1848049,"{u'A': 57, u'B': 46}",0
1208,94181.0,100000,2016-11-08 02:05:34.134270,-79,1760769,52141,1860769,"{u'A': 57, u'B': 47}",0
1209,94301.0,100000,2016-11-08 12:17:23.853560,-77,1804969,50283,1904969,"{u'A': 58, u'B': 49}",0
1210,94042.0,100000,2016-11-08 12:42:21.454650,-78,1797039,54591,1897039,"{u'A': 57, u'B': 51}",0
1211,93981.0,100000,2016-11-08 13:08:35.853680,-75,1746925,55317,1846925,"{u'A': 54, u'B': 53}",0
1212,93634.0,100000,2016-11-08 13:35:20.905400,-74,1796324,61195,1896324,"{u'A': 56, u'B': 54}",0
1213,93745.0,100000,2016-11-08 14:06:41.157410,-77,1801394,59722,1901394,"{u'A': 57, u'B': 52}",0
1214,93966.0,100000,2016-11-08 14:37:50.453990,-75,1772554,56152,1872554,"{u'A': 56, u'B': 51}",0
1215,93980.0,100000,2016-11-08 16:13:51.504810,-76,1802572,55049,1902572,"{u'A': 56, u'B': 54}",0
1216,93696.0,100000,2016-11-08 16:48:27.154770,-75,1829811,60270,1929811,"{u'A': 57, u'B': 55}",0
1217,93814.0,100000,2016-11-08 17:27:04.355860,-81,1831949,58121,1931949,"{u'A': 57, u'B': 55}",0
1218,93798.0,100000,2016-11-08 18:07:51.554540,-79,1822050,58414,1922050,"{u'A': 57, u'B': 54}",0
1219,94090.0,100000,2016-11-08 18:43:37.455400,-76,1872819,53449,1972819,"{u'A': 59, u'B': 54}",0
1220,94218.0,100000,2016-11-08 19:15:05.505970,-75,1888550,51004,1988550,"{u'A': 60, u'B': 53}",0
1221,94277.0,100000,2016-11-08 20:58:28.455460,-79,1857209,49753,1957209,"{u'A': 59, u'B': 52}",0
1222,94198.0,100000,2016-11-08 22:31:01.453050,-81,1823138,51230,1923138,"{u'A': 58, u'B': 51}",0
1223,94056.0,100000,2016-11-08 23:50:50.452070,-84,1862538,54048,1962538,"{u'A': 59, u'B': 53}",0
1224,93977.0,100000,2016-11-09 01:08:53.752410,-84,1883745,55749,1983745,"{u'A': 60, u'B': 53}",0
1225,93916.0,100000,2016-11-09 01:58:36.752500,-85,1911508,56933,2011508,"{u'A': 60, u'B': 56}",0
1226,95268.0,100000,2016-11-09 12:10:58.474410,-86,1969774,31251,2069774,"{u'A': 61, u'B': 57}",0
1227,94546.0,100000,2016-11-09 12:32:50.798060,-87,1956539,44383,2056539,"{u'A': 61, u'B': 57}",0
1228,93462.0,100000,2016-11-09 12:48:51.618960,-98,1887967,67036,1987967,"{u'A': 59, u'B': 57}",0
1229,92317.0,100000,2016-11-09 13:04:28.927260,-96,1867493,87697,1967493,"{u'A': 59, u'B': 57}",0
1230,91988.0,100000,2016-11-09 13:20:29.777550,-89,1857704,93867,1957704,"{u'A': 58, u'B': 59}",0
1231,91911.0,100000,2016-11-09 13:36:14.291190,-95,1844046,94447,1944046,"{u'A': 57, u'B': 60}",0
1232,91969.0,100000,2016-11-09 13:53:54.382750,-87,1845039,93421,1945039,"{u'A': 57, u'B': 60}",0
1233,91081.0,100000,2016-11-09 14:10:44.670360,-89,1806668,109429,1906668,"{u'A': 56, u'B': 60}",0
1234,90198.0,100000,2016-11-09 14:26:53.158590,-83,1767445,126407,1867445,"{u'A': 55, u'B': 60}",0
1235,90577.0,100000,2016-11-09 14:43:54.415400,-81,1707712,119827,1807712,"{u'A': 52, u'B': 60}",0
1236,89986.0,100000,2016-11-09 16:00:19.312770,-83,1732398,130289,1832398,"{u'A': 54, u'B': 59}",0
1237,90249.0,100000,2016-11-09 16:16:38.403600,-79,1730867,128124,1830867,"{u'A': 53, u'B': 61}",0
